order_id,order_created_at,website_session_id,user_id_x,primary_product_id,items_purchased,order_price_usd,order_cogs_usd,session_created_at,user_id_y,is_repeat_session,utm_source,utm_campaign,utm_content,device_type,http_referer,order_item_id,order_item_created_at,product_id,is_primary_item,item_price_usd,item_cogs_usd,order_item_refund_id,refund_created_at,refund_amount_usd,product_launched_at,product_name
98,2012-04-09 15:01:23,3247,3215,1,1,49.99,19.49,2012-04-09 14:45:39,3215,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,98,2012-04-09 15:01:23,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
99,2012-04-09 19:48:47,3295,3263,1,1,49.99,19.49,2012-04-09 19:29:11,3263,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,99,2012-04-09 19:48:47,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
100,2012-04-09 20:28:57,3299,3267,1,1,49.99,19.49,2012-04-09 20:09:49,3267,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,100,2012-04-09 20:28:57,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
101,2012-04-09 22:56:37,3318,3285,1,1,49.99,19.49,2012-04-09 22:35:59,3285,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,101,2012-04-09 22:56:37,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
102,2012-04-09 23:25:30,3322,3289,1,1,49.99,19.49,2012-04-09 23:11:23,3289,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,102,2012-04-09 23:25:30,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
103,2012-04-10 14:21:17,3421,3386,1,1,49.99,19.49,2012-04-10 14:09:38,3386,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,103,2012-04-10 14:21:17,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
104,2012-04-10 16:40:18,3446,3411,1,1,49.99,19.49,2012-04-10 16:16:31,3411,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,104,2012-04-10 16:40:18,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
105,2012-04-10 22:27:09,3496,3460,1,1,49.99,19.49,2012-04-10 22:15:47,3460,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,105,2012-04-10 22:27:09,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
106,2012-04-11 14:13:17,3604,3565,1,1,49.99,19.49,2012-04-11 13:56:03,3565,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,106,2012-04-11 14:13:17,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
107,2012-04-11 15:22:47,3618,3579,1,1,49.99,19.49,2012-04-11 15:02:38,3579,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,107,2012-04-11 15:22:47,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
108,2012-04-11 16:38:56,3642,3602,1,1,49.99,19.49,2012-04-11 16:24:39,3602,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,108,2012-04-11 16:38:56,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
109,2012-04-11 20:19:28,3683,3642,1,1,49.99,19.49,2012-04-11 20:03:07,3642,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,109,2012-04-11 20:19:28,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
110,2012-04-11 21:59:27,3689,3648,1,1,49.99,19.49,2012-04-11 21:44:08,3648,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,110,2012-04-11 21:59:27,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
111,2012-04-12 10:03:06,3746,3703,1,1,49.99,19.49,2012-04-12 09:49:52,3703,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,111,2012-04-12 10:03:06,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
112,2012-04-12 10:51:25,3765,3722,1,1,49.99,19.49,2012-04-12 10:44:25,3722,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,112,2012-04-12 10:51:25,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
113,2012-04-12 13:30:14,3789,811,1,1,49.99,19.49,2012-04-12 13:17:47,811,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,113,2012-04-12 13:30:14,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
114,2012-04-12 15:50:47,3807,3761,1,1,49.99,19.49,2012-04-12 15:33:41,3761,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,114,2012-04-12 15:50:47,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
115,2012-04-13 02:13:16,3873,3824,1,1,49.99,19.49,2012-04-13 01:57:14,3824,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,115,2012-04-13 02:13:16,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
116,2012-04-13 14:53:49,3947,3895,1,1,49.99,19.49,2012-04-13 14:43:13,3895,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,116,2012-04-13 14:53:49,1,1,49.99,19.49,5.0,2012-04-22 20:53:49,49.99,2012-03-19 08:00:00,The Original Mr. Fuzzy
117,2012-04-14 23:26:48,4100,4047,1,1,49.99,19.49,2012-04-14 23:11:45,4047,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,117,2012-04-14 23:26:48,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
118,2012-04-15 09:00:37,4119,4065,1,1,49.99,19.49,2012-04-15 08:48:54,4065,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,118,2012-04-15 09:00:37,1,1,49.99,19.49,4.0,2012-04-17 20:00:37,49.99,2012-03-19 08:00:00,The Original Mr. Fuzzy
119,2012-04-15 13:20:39,4130,4076,1,1,49.99,19.49,2012-04-15 13:05:43,4076,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,119,2012-04-15 13:20:39,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
120,2012-04-15 15:10:58,4136,4082,1,1,49.99,19.49,2012-04-15 14:59:02,4082,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,120,2012-04-15 15:10:58,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
121,2012-04-15 16:36:31,4140,4086,1,1,49.99,19.49,2012-04-15 16:26:27,4086,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,121,2012-04-15 16:36:31,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
122,2012-04-16 13:22:52,4224,3313,1,1,49.99,19.49,2012-04-16 13:10:16,3313,1,,,,desktop,,122,2012-04-16 13:22:52,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
123,2012-04-16 14:54:24,4232,4174,1,1,49.99,19.49,2012-04-16 14:36:09,4174,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,123,2012-04-16 14:54:24,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
124,2012-04-16 15:03:23,4235,4177,1,1,49.99,19.49,2012-04-16 14:45:25,4177,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,124,2012-04-16 15:03:23,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
125,2012-04-16 17:59:57,4249,4191,1,1,49.99,19.49,2012-04-16 17:40:12,4191,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,125,2012-04-16 17:59:57,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
126,2012-04-16 19:33:33,4258,167,1,1,49.99,19.49,2012-04-16 19:13:58,167,1,,,,mobile,,126,2012-04-16 19:33:33,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
127,2012-04-17 19:20:42,4372,455,1,1,49.99,19.49,2012-04-17 19:04:48,455,1,,,,desktop,,127,2012-04-17 19:20:42,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
128,2012-04-18 10:28:38,4420,4346,1,1,49.99,19.49,2012-04-18 10:11:30,4346,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,128,2012-04-18 10:28:38,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
129,2012-04-18 12:10:33,4437,4362,1,1,49.99,19.49,2012-04-18 11:51:50,4362,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,129,2012-04-18 12:10:33,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
130,2012-04-18 18:51:07,4490,755,1,1,49.99,19.49,2012-04-18 18:33:55,755,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,130,2012-04-18 18:51:07,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
131,2012-04-18 19:59:44,4501,4423,1,1,49.99,19.49,2012-04-18 19:45:26,4423,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,131,2012-04-18 19:59:44,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
132,2012-04-19 07:42:08,4531,59,1,1,49.99,19.49,2012-04-19 07:28:48,59,1,,,,desktop,https://www.gsearch.com,132,2012-04-19 07:42:08,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
133,2012-04-19 13:21:03,4559,4474,1,1,49.99,19.49,2012-04-19 13:03:18,4474,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,133,2012-04-19 13:21:03,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
134,2012-04-19 14:19:40,4566,4480,1,1,49.99,19.49,2012-04-19 14:02:24,4480,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,134,2012-04-19 14:19:40,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
135,2012-04-19 14:20:15,4567,4481,1,1,49.99,19.49,2012-04-19 14:02:54,4481,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,135,2012-04-19 14:20:15,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
136,2012-04-19 19:02:48,4605,4519,1,1,49.99,19.49,2012-04-19 18:47:49,4519,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,136,2012-04-19 19:02:48,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
137,2012-04-19 21:50:45,4620,4533,1,1,49.99,19.49,2012-04-19 21:28:36,4533,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,137,2012-04-19 21:50:45,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
138,2012-04-20 14:02:15,4685,4590,1,1,49.99,19.49,2012-04-20 13:46:27,4590,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,138,2012-04-20 14:02:15,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
139,2012-04-21 17:39:59,4770,4674,1,1,49.99,19.49,2012-04-21 17:22:36,4674,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,139,2012-04-21 17:39:59,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
140,2012-04-22 11:01:02,4801,4704,1,1,49.99,19.49,2012-04-22 10:44:00,4704,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,140,2012-04-22 11:01:02,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
141,2012-04-22 16:58:22,4815,4718,1,1,49.99,19.49,2012-04-22 16:44:52,4718,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,141,2012-04-22 16:58:22,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
142,2012-04-22 21:22:31,4828,4728,1,1,49.99,19.49,2012-04-22 21:02:39,4728,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,142,2012-04-22 21:22:31,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
143,2012-04-23 11:07:52,4878,4774,1,1,49.99,19.49,2012-04-23 10:48:32,4774,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,143,2012-04-23 11:07:52,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
144,2012-04-23 11:27:53,4881,4777,1,1,49.99,19.49,2012-04-23 11:10:40,4777,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,144,2012-04-23 11:27:53,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
145,2012-04-23 12:31:17,4889,4785,1,1,49.99,19.49,2012-04-23 12:13:59,4785,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,145,2012-04-23 12:31:17,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
146,2012-04-23 17:12:15,4923,2368,1,1,49.99,19.49,2012-04-23 16:49:52,2368,1,,,,desktop,https://www.gsearch.com,146,2012-04-23 17:12:15,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
147,2012-04-23 20:59:07,4943,4832,1,1,49.99,19.49,2012-04-23 20:43:50,4832,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,147,2012-04-23 20:59:07,1,1,49.99,19.49,6.0,2012-05-04 11:59:07,49.99,2012-03-19 08:00:00,The Original Mr. Fuzzy
148,2012-04-23 22:39:58,4951,4840,1,1,49.99,19.49,2012-04-23 22:22:46,4840,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,148,2012-04-23 22:39:58,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
149,2012-04-23 22:57:17,4952,3291,1,1,49.99,19.49,2012-04-23 22:37:16,3291,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,149,2012-04-23 22:57:17,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
150,2012-04-24 19:22:17,5054,4933,1,1,49.99,19.49,2012-04-24 19:05:28,4933,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,150,2012-04-24 19:22:17,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
151,2012-04-24 23:13:26,5065,210,1,1,49.99,19.49,2012-04-24 22:59:13,210,1,,,,mobile,,151,2012-04-24 23:13:26,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
152,2012-04-25 21:05:32,5151,13,1,1,49.99,19.49,2012-04-25 20:46:49,13,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,152,2012-04-25 21:05:32,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
153,2012-04-26 15:35:59,5252,5116,1,1,49.99,19.49,2012-04-26 15:23:34,5116,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,153,2012-04-26 15:35:59,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
154,2012-04-26 17:43:19,5270,5134,1,1,49.99,19.49,2012-04-26 17:26:53,5134,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,154,2012-04-26 17:43:19,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
155,2012-04-26 22:22:55,5292,5154,1,1,49.99,19.49,2012-04-26 22:10:58,5154,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,155,2012-04-26 22:22:55,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
156,2012-04-27 01:22:32,5297,5158,1,1,49.99,19.49,2012-04-27 01:04:23,5158,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,156,2012-04-27 01:22:32,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
157,2012-04-27 19:42:18,5386,5243,1,1,49.99,19.49,2012-04-27 19:29:37,5243,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,157,2012-04-27 19:42:18,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
158,2012-04-29 16:58:56,5458,5312,1,1,49.99,19.49,2012-04-29 16:45:30,5312,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,158,2012-04-29 16:58:56,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
159,2012-04-30 12:14:59,5538,5387,1,1,49.99,19.49,2012-04-30 11:58:39,5387,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,159,2012-04-30 12:14:59,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
160,2012-05-01 03:50:09,5619,5461,1,1,49.99,19.49,2012-05-01 03:36:35,5461,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,160,2012-05-01 03:50:09,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
161,2012-05-01 10:34:08,5650,5488,1,1,49.99,19.49,2012-05-01 10:17:11,5488,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,161,2012-05-01 10:34:08,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
162,2012-05-01 11:20:19,5654,876,1,1,49.99,19.49,2012-05-01 11:04:44,876,1,,,,desktop,,162,2012-05-01 11:20:19,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
163,2012-05-01 12:10:41,5663,4038,1,1,49.99,19.49,2012-05-01 11:49:47,4038,1,,,,desktop,,163,2012-05-01 12:10:41,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
164,2012-05-01 16:25:31,5705,5539,1,1,49.99,19.49,2012-05-01 16:16:16,5539,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,164,2012-05-01 16:25:31,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
165,2012-05-02 11:50:21,5820,5640,1,1,49.99,19.49,2012-05-02 11:39:20,5640,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,165,2012-05-02 11:50:21,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
166,2012-05-02 12:56:44,5830,5649,1,1,49.99,19.49,2012-05-02 12:36:20,5649,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,166,2012-05-02 12:56:44,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
167,2012-05-02 17:15:10,5870,5688,1,1,49.99,19.49,2012-05-02 16:54:50,5688,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,167,2012-05-02 17:15:10,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
168,2012-05-02 17:24:00,5873,5691,1,1,49.99,19.49,2012-05-02 17:08:26,5691,0,,,,desktop,,168,2012-05-02 17:24:00,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
169,2012-05-03 09:03:53,5925,3057,1,1,49.99,19.49,2012-05-03 08:54:16,3057,1,,,,desktop,,169,2012-05-03 09:03:53,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
170,2012-05-03 09:40:22,5927,2617,1,1,49.99,19.49,2012-05-03 09:25:28,2617,1,,,,desktop,https://www.gsearch.com,170,2012-05-03 09:40:22,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
171,2012-05-03 15:19:38,5976,5788,1,1,49.99,19.49,2012-05-03 15:02:02,5788,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,171,2012-05-03 15:19:38,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
172,2012-05-03 16:24:32,5987,5797,1,1,49.99,19.49,2012-05-03 16:05:27,5797,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,172,2012-05-03 16:24:32,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
173,2012-05-03 23:52:58,6017,5824,1,1,49.99,19.49,2012-05-03 23:39:47,5824,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,173,2012-05-03 23:52:58,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
174,2012-05-04 05:22:36,6036,5840,1,1,49.99,19.49,2012-05-04 05:06:17,5840,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,174,2012-05-04 05:22:36,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
175,2012-05-04 10:24:35,6056,5858,1,1,49.99,19.49,2012-05-04 10:11:25,5858,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,175,2012-05-04 10:24:35,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
176,2012-05-04 16:56:05,6123,5918,1,1,49.99,19.49,2012-05-04 16:37:31,5918,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,176,2012-05-04 16:56:05,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
177,2012-05-08 15:59:05,6481,6237,1,1,49.99,19.49,2012-05-08 15:39:01,6237,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,177,2012-05-08 15:59:05,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
178,2012-05-08 16:18:21,6487,6242,1,1,49.99,19.49,2012-05-08 16:09:24,6242,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,178,2012-05-08 16:18:21,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
179,2012-05-09 01:00:09,6536,6288,1,1,49.99,19.49,2012-05-09 00:47:28,6288,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,179,2012-05-09 01:00:09,1,1,49.99,19.49,9.0,2012-05-24 16:00:09,49.99,2012-03-19 08:00:00,The Original Mr. Fuzzy
180,2012-05-09 01:40:07,6539,6291,1,1,49.99,19.49,2012-05-09 01:24:28,6291,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,180,2012-05-09 01:40:07,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
181,2012-05-09 09:04:41,6562,6313,1,1,49.99,19.49,2012-05-09 08:49:20,6313,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,181,2012-05-09 09:04:41,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
182,2012-05-09 10:16:50,6571,6322,1,1,49.99,19.49,2012-05-09 10:03:40,6322,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,182,2012-05-09 10:16:50,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
183,2012-05-09 13:36:25,6603,6352,1,1,49.99,19.49,2012-05-09 13:19:54,6352,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,183,2012-05-09 13:36:25,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
184,2012-05-09 14:59:36,6614,2020,1,1,49.99,19.49,2012-05-09 14:43:40,2020,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,184,2012-05-09 14:59:36,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
185,2012-05-09 17:01:21,6629,6374,1,1,49.99,19.49,2012-05-09 16:40:36,6374,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,185,2012-05-09 17:01:21,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
186,2012-05-09 17:41:14,6637,6381,1,1,49.99,19.49,2012-05-09 17:24:45,6381,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,186,2012-05-09 17:41:14,1,1,49.99,19.49,7.0,2012-05-12 02:41:14,49.99,2012-03-19 08:00:00,The Original Mr. Fuzzy
187,2012-05-10 09:54:16,6692,6433,1,1,49.99,19.49,2012-05-10 09:33:42,6433,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,187,2012-05-10 09:54:16,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
188,2012-05-10 18:45:17,6765,6500,1,1,49.99,19.49,2012-05-10 18:26:06,6500,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,188,2012-05-10 18:45:17,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
189,2012-05-10 21:29:58,6781,6515,1,1,49.99,19.49,2012-05-10 21:11:26,6515,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,189,2012-05-10 21:29:58,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
190,2012-05-11 11:10:14,6836,6565,1,1,49.99,19.49,2012-05-11 10:49:05,6565,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,190,2012-05-11 11:10:14,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
191,2012-05-11 15:06:01,6889,5115,1,1,49.99,19.49,2012-05-11 14:46:51,5115,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,191,2012-05-11 15:06:01,1,1,49.99,19.49,8.0,2012-05-16 13:06:01,49.99,2012-03-19 08:00:00,The Original Mr. Fuzzy
192,2012-05-11 21:20:08,6927,6648,1,1,49.99,19.49,2012-05-11 21:06:45,6648,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,192,2012-05-11 21:20:08,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
193,2012-05-12 20:44:15,6993,6711,1,1,49.99,19.49,2012-05-12 20:27:38,6711,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,193,2012-05-12 20:44:15,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
194,2012-05-13 08:21:23,7018,6732,1,1,49.99,19.49,2012-05-13 08:03:52,6732,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,194,2012-05-13 08:21:23,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
195,2012-05-13 15:56:25,7035,6747,1,1,49.99,19.49,2012-05-13 15:37:57,6747,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,195,2012-05-13 15:56:25,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
196,2012-05-13 17:04:33,7042,6754,1,1,49.99,19.49,2012-05-13 16:51:51,6754,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,196,2012-05-13 17:04:33,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
